biomass_id,biomass_name,property,unit,ar_value
3215,Fiber sludge,Molybdenium (Mo),mg/kg (dry),2
3215,Fiber sludge,Sodium (Na),mg/kg (dry),3100
3215,Fiber sludge,Nickel (Ni),mg/kg (dry),23
3215,Fiber sludge,Phosphorus (P),mg/kg (dry),2800
3215,Fiber sludge,Lead (Pb),mg/kg (dry),7
3215,Fiber sludge,Silicon (Si),mg/kg (dry),56400
3215,Fiber sludge,Titanium (Ti),mg/kg (dry),2900
3215,Fiber sludge,Vanadium (V),mg/kg (dry),30
3215,Fiber sludge,Zinc (Zn),mg/kg (dry),69
3216,Fibre hemp,Moisture content,wt%,9.8
3216,Fibre hemp,Ash content at 550†­C,wt%,2.71
3216,Fibre hemp,Carbon,wt%,44.11
3216,Fibre hemp,Hydrogen,wt%,5.59
3216,Fibre hemp,Oxygen,wt%,36.98
3216,Fibre hemp,Nitrogen,wt%,0.72
3216,Fibre hemp,Sulphur,wt%,0.01
3216,Fibre hemp,Chlorine (Cl),mg/kg,90.2
3216,Fibre hemp,Net calorific value (LHV),MJ/kg,15.93
3216,Fibre hemp,Gross calorific value (HHV),MJ/kg,17.39
3216,Fibre hemp,HHVMilne,MJ/kg,17.87
3216,Fibre hemp,Aluminium (Al),mg/kg (dry),260
3216,Fibre hemp,Arsenic (As),mg/kg (dry),0.2
3216,Fibre hemp,Boron (B),mg/kg (dry),0
3216,Fibre hemp,Barium (Ba),mg/kg (dry),7.4
3216,Fibre hemp,Calcium (Ca),mg/kg (dry),6700
3216,Fibre hemp,Cadmium (Cd),mg/kg (dry),0.1
3216,Fibre hemp,Cobalt (Co),mg/kg (dry),0.3
3216,Fibre hemp,Chromium (Cr),mg/kg (dry),3.9
3216,Fibre hemp,Copper (Cu),mg/kg (dry),6.3
3216,Fibre hemp,Iron (Fe),mg/kg (dry),340
3216,Fibre hemp,Mercury (Hg),mg/kg (dry),0
3216,Fibre hemp,Potassium (K),mg/kg (dry),1300
3216,Fibre hemp,Magnesium (Mg),mg/kg (dry),420
3216,Fibre hemp,Manganese (Mn),mg/kg (dry),27
3216,Fibre hemp,Molybdenium (Mo),mg/kg (dry),0.7
3216,Fibre hemp,Sodium (Na),mg/kg (dry),64
3216,Fibre hemp,Nickel (Ni),mg/kg (dry),2.3
3216,Fibre hemp,Phosphorus (P),mg/kg (dry),1300
3216,Fibre hemp,Lead (Pb),mg/kg (dry),3.8
3216,Fibre hemp,Antimony (Sb),mg/kg (dry),0.2
3216,Fibre hemp,Selenium (Se),mg/kg (dry),0.1
3216,Fibre hemp,Silicon (Si),mg/kg (dry),2800
3216,Fibre hemp,Tin (Sn),mg/kg (dry),0.3
3216,Fibre hemp,Titanium (Ti),mg/kg (dry),25
3216,Fibre hemp,Vanadium (V),mg/kg (dry),1.5
3216,Fibre hemp,Zinc (Zn),mg/kg (dry),21
3216,Fibre hemp,,SH (shrinkage temperature),0
3216,Fibre hemp,,HE (hemispherical temperature),0
3216,Fibre hemp,,FL (flow temperature),0
3217,Seed hemp,Moisture content,wt%,13.6
3217,Seed hemp,Ash content at 550†­C,wt%,1.9
3217,Seed hemp,Carbon,wt%,41.64
3217,Seed hemp,Hydrogen,wt%,5.1
3217,Seed hemp,Oxygen,wt%,37.32
3217,Seed hemp,Nitrogen,wt%,0.35
3217,Seed hemp,Sulphur,wt%,0.05
3217,Seed hemp,Chlorine (Cl),mg/kg,432
3217,Seed hemp,Net calorific value (LHV),MJ/kg,15.19
3217,Seed hemp,Gross calorific value (HHV),MJ/kg,16.63
3217,Seed hemp,HHVMilne,MJ/kg,16.39
3217,Seed hemp,Aluminium (Al),mg/kg (dry),120
3217,Seed hemp,Arsenic (As),mg/kg (dry),0.3
3217,Seed hemp,Boron (B),mg/kg (dry),5.5
3217,Seed hemp,Barium (Ba),mg/kg (dry),12
3217,Seed hemp,Calcium (Ca),mg/kg (dry),5400
3217,Seed hemp,Cadmium (Cd),mg/kg (dry),0.3
3217,Seed hemp,Cobalt (Co),mg/kg (dry),0.4
3217,Seed hemp,Chromium (Cr),mg/kg (dry),2.9
3217,Seed hemp,Copper (Cu),mg/kg (dry),6
3217,Seed hemp,Iron (Fe),mg/kg (dry),400
3217,Seed hemp,Mercury (Hg),mg/kg (dry),0
3217,Seed hemp,Potassium (K),mg/kg (dry),3100
3217,Seed hemp,Magnesium (Mg),mg/kg (dry),410
3217,Seed hemp,Manganese (Mn),mg/kg (dry),84
3217,Seed hemp,Molybdenium (Mo),mg/kg (dry),0.5
3217,Seed hemp,Sodium (Na),mg/kg (dry),0
3217,Seed hemp,Nickel (Ni),mg/kg (dry),2.8
3217,Seed hemp,Phosphorus (P),mg/kg (dry),700
3217,Seed hemp,Lead (Pb),mg/kg (dry),1.2
3217,Seed hemp,Antimony (Sb),mg/kg (dry),0
3217,Seed hemp,Selenium (Se),mg/kg (dry),0.1
3217,Seed hemp,Silicon (Si),mg/kg (dry),2500
3217,Seed hemp,Tin (Sn),mg/kg (dry),0.1
3217,Seed hemp,Titanium (Ti),mg/kg (dry),17
3217,Seed hemp,Vanadium (V),mg/kg (dry),0.7
3217,Seed hemp,Zinc (Zn),mg/kg (dry),22
3217,Seed hemp,,SH (shrinkage temperature),0
3217,Seed hemp,,HE (hemispherical temperature),0
3217,Seed hemp,,FL (flow temperature),0
3218,Seed hemp,Moisture content,wt%,8.5
3218,Seed hemp,Ash content at 550†­C,wt%,2.01
3218,Seed hemp,Carbon,wt%,43.92
3218,Seed hemp,Hydrogen,wt%,5.58
3218,Seed hemp,Oxygen,wt%,39.44
3218,Seed hemp,Nitrogen,wt%,0.46
3218,Seed hemp,Sulphur,wt%,0.05
3218,Seed hemp,Chlorine (Cl),mg/kg,366
3218,Seed hemp,Net calorific value (LHV),MJ/kg,16.27
3218,Seed hemp,Gross calorific value (HHV),MJ/kg,17.7
3218,Seed hemp,HHVMilne,MJ/kg,17.54
3218,Seed hemp,Aluminium (Al),mg/kg (dry),100
3218,Seed hemp,Arsenic (As),mg/kg (dry),0.7
3218,Seed hemp,Boron (B),mg/kg (dry),0
3218,Seed hemp,Barium (Ba),mg/kg (dry),13
3218,Seed hemp,Calcium (Ca),mg/kg (dry),4400
3218,Seed hemp,Cadmium (Cd),mg/kg (dry),0.3
3218,Seed hemp,Cobalt (Co),mg/kg (dry),0.3
3218,Seed hemp,Chromium (Cr),mg/kg (dry),2.4
3218,Seed hemp,Copper (Cu),mg/kg (dry),5.3
3218,Seed hemp,Iron (Fe),mg/kg (dry),210
3218,Seed hemp,Mercury (Hg),mg/kg (dry),0
3218,Seed hemp,Potassium (K),mg/kg (dry),1900
3218,Seed hemp,Magnesium (Mg),mg/kg (dry),310
3218,Seed hemp,Manganese (Mn),mg/kg (dry),51
3218,Seed hemp,Molybdenium (Mo),mg/kg (dry),0.3
3218,Seed hemp,Sodium (Na),mg/kg (dry),77
3218,Seed hemp,Nickel (Ni),mg/kg (dry),1.8
3218,Seed hemp,Phosphorus (P),mg/kg (dry),440
3218,Seed hemp,Lead (Pb),mg/kg (dry),1.9
3218,Seed hemp,Antimony (Sb),mg/kg (dry),0
3218,Seed hemp,Selenium (Se),mg/kg (dry),0
3218,Seed hemp,Tin (Sn),mg/kg (dry),0.1
3218,Seed hemp,Titanium (Ti),mg/kg (dry),11
3218,Seed hemp,Vanadium (V),mg/kg (dry),0.4
3218,Seed hemp,Zinc (Zn),mg/kg (dry),27
3218,Seed hemp,,SH (shrinkage temperature),0
3218,Seed hemp,,HE (hemispherical temperature),0
3218,Seed hemp,,FL (flow temperature),0
3219,Seed hemp,Moisture content,wt%,17.6
3219,Seed hemp,Ash content at 550†­C,wt%,5.11
3219,Seed hemp,Carbon,wt%,38.23
3219,Seed hemp,Hydrogen,wt%,4.78
3219,Seed hemp,Oxygen,wt%,33.37
3219,Seed hemp,Nitrogen,wt%,0.82
3219,Seed hemp,Sulphur,wt%,0.07
3219,Seed hemp,Chlorine (Cl),mg/kg,329.6
3219,Seed hemp,Net calorific value (LHV),MJ/kg,13.81
3219,Seed hemp,Gross calorific value (HHV),MJ/kg,15.28
3219,Seed hemp,HHVMilne,MJ/kg,15.18
3219,Seed hemp,Aluminium (Al),mg/kg (dry),740
3219,Seed hemp,Arsenic (As),mg/kg (dry),0.6
3219,Seed hemp,Boron (B),mg/kg (dry),0
3219,Seed hemp,Barium (Ba),mg/kg (dry),22
3219,Seed hemp,Calcium (Ca),mg/kg (dry),4500
3219,Seed hemp,Cadmium (Cd),mg/kg (dry),0.2
3219,Seed hemp,Cobalt (Co),mg/kg (dry),0.7
3219,Seed hemp,Chromium (Cr),mg/kg (dry),3.9
3219,Seed hemp,Copper (Cu),mg/kg (dry),5.3
3219,Seed hemp,Iron (Fe),mg/kg (dry),1300
3219,Seed hemp,Mercury (Hg),mg/kg (dry),0
3219,Seed hemp,Potassium (K),mg/kg (dry),1900
3219,Seed hemp,Magnesium (Mg),mg/kg (dry),460
3219,Seed hemp,Manganese (Mn),mg/kg (dry),77
3219,Seed hemp,Molybdenium (Mo),mg/kg (dry),0.5
3219,Seed hemp,Sodium (Na),mg/kg (dry),58
3219,Seed hemp,Nickel (Ni),mg/kg (dry),3
3219,Seed hemp,Phosphorus (P),mg/kg (dry),720
3219,Seed hemp,Lead (Pb),mg/kg (dry),1.3
3219,Seed hemp,Antimony (Sb),mg/kg (dry),0
3219,Seed hemp,Selenium (Se),mg/kg (dry),0.1
3219,Seed hemp,Silicon (Si),mg/kg (dry),13700
3219,Seed hemp,Tin (Sn),mg/kg (dry),0.1
3219,Seed hemp,Titanium (Ti),mg/kg (dry),66
3219,Seed hemp,Vanadium (V),mg/kg (dry),3.8
3219,Seed hemp,Zinc (Zn),mg/kg (dry),18
3219,Seed hemp,,SH (shrinkage temperature),0
3219,Seed hemp,,HE (hemispherical temperature),0
3219,Seed hemp,,FL (flow temperature),0
3220,Seed hemp,Moisture content,wt% (ar),0
3220,Seed hemp,Ash content at 550†­C,wt%,0
3220,Seed hemp,Carbon,wt%,0
3220,Seed hemp,Hydrogen,wt%,0
3220,Seed hemp,Oxygen,wt%,0
3220,Seed hemp,Nitrogen,wt%,0
3220,Seed hemp,Sulphur,wt%,0
3220,Seed hemp,Chlorine (Cl),mg/kg,0
3220,Seed hemp,Net calorific value (LHV),MJ/kg,0
3220,Seed hemp,Gross calorific value (HHV),MJ/kg,0
3220,Seed hemp,HHVMilne,MJ/kg,0
3220,Seed hemp,Aluminium (Al),mg/kg (dry),70
3220,Seed hemp,Arsenic (As),mg/kg (dry),0.4
3220,Seed hemp,Boron (B),mg/kg (dry),5.8
3220,Seed hemp,Barium (Ba),mg/kg (dry),3.8
3220,Seed hemp,Calcium (Ca),mg/kg (dry),5200
3220,Seed hemp,Cadmium (Cd),mg/kg (dry),0.1
3220,Seed hemp,Cobalt (Co),mg/kg (dry),0.2
3220,Seed hemp,Chromium (Cr),mg/kg (dry),1.3
3220,Seed hemp,Copper (Cu),mg/kg (dry),6.1
3220,Seed hemp,Iron (Fe),mg/kg (dry),130
3220,Seed hemp,Mercury (Hg),mg/kg (dry),0
3220,Seed hemp,Potassium (K),mg/kg (dry),970
3220,Seed hemp,Magnesium (Mg),mg/kg (dry),480
3220,Seed hemp,Manganese (Mn),mg/kg (dry),64
3220,Seed hemp,Molybdenium (Mo),mg/kg (dry),0.3
3220,Seed hemp,Sodium (Na),mg/kg (dry),72
3220,Seed hemp,Nickel (Ni),mg/kg (dry),0.7
3220,Seed hemp,Phosphorus (P),mg/kg (dry),740
3220,Seed hemp,Lead (Pb),mg/kg (dry),0.8
3220,Seed hemp,Antimony (Sb),mg/kg (dry),0
3220,Seed hemp,Selenium (Se),mg/kg (dry),0
3220,Seed hemp,Silicon (Si),mg/kg (dry),0
3220,Seed hemp,Tin (Sn),mg/kg (dry),0.1
3220,Seed hemp,Titanium (Ti),mg/kg (dry),0
3220,Seed hemp,Vanadium (V),mg/kg (dry),0.7
3220,Seed hemp,Zinc (Zn),mg/kg (dry),20
3220,Seed hemp,,SH (shrinkage temperature),0
3220,Seed hemp,,HE (hemispherical temperature),0
3220,Seed hemp,,FL (flow temperature),0
3221,Fibre hemp,Moisture content,wt% (ar),0
3221,Fibre hemp,Ash content at 550†­C,wt%,0
3221,Fibre hemp,Carbon,wt%,0
3221,Fibre hemp,Hydrogen,wt%,0
3221,Fibre hemp,Oxygen,wt%,0
3221,Fibre hemp,Nitrogen,wt%,0
3221,Fibre hemp,Sulphur,wt%,0
3221,Fibre hemp,Chlorine (Cl),mg/kg,0
3221,Fibre hemp,Net calorific value (LHV),MJ/kg,0
3221,Fibre hemp,Gross calorific value (HHV),MJ/kg,0
3221,Fibre hemp,HHVMilne,MJ/kg,0
3221,Fibre hemp,Aluminium (Al),mg/kg (dry),32
3221,Fibre hemp,Arsenic (As),mg/kg (dry),0.2
3221,Fibre hemp,Boron (B),mg/kg (dry),0
3221,Fibre hemp,Barium (Ba),mg/kg (dry),2.8
3221,Fibre hemp,Calcium (Ca),mg/kg (dry),3600
3221,Fibre hemp,Cadmium (Cd),mg/kg (dry),0
3221,Fibre hemp,Cobalt (Co),mg/kg (dry),0.1
3221,Fibre hemp,Chromium (Cr),mg/kg (dry),0.9
3221,Fibre hemp,Copper (Cu),mg/kg (dry),3.6
3221,Fibre hemp,Iron (Fe),mg/kg (dry),54
3221,Fibre hemp,Mercury (Hg),mg/kg (dry),0
3221,Fibre hemp,Potassium (K),mg/kg (dry),670
3221,Fibre hemp,Magnesium (Mg),mg/kg (dry),360
3221,Fibre hemp,Manganese (Mn),mg/kg (dry),43
3221,Fibre hemp,Molybdenium (Mo),mg/kg (dry),0.2
3221,Fibre hemp,Sodium (Na),mg/kg (dry),0
3221,Fibre hemp,Nickel (Ni),mg/kg (dry),0.5
3221,Fibre hemp,Phosphorus (P),mg/kg (dry),740
3221,Fibre hemp,Lead (Pb),mg/kg (dry),0.4
3221,Fibre hemp,Antimony (Sb),mg/kg (dry),0
3221,Fibre hemp,Selenium (Se),mg/kg (dry),0
3221,Fibre hemp,Silicon (Si),mg/kg (dry),2400
3221,Fibre hemp,Tin (Sn),mg/kg (dry),0
3221,Fibre hemp,Titanium (Ti),mg/kg (dry),0
3221,Fibre hemp,Vanadium (V),mg/kg (dry),0.4
3221,Fibre hemp,Zinc (Zn),mg/kg (dry),16
3221,Fibre hemp,,SH (shrinkage temperature),0
3221,Fibre hemp,,HE (hemispherical temperature),0
3221,Fibre hemp,,FL (flow temperature),0
3222,Oat grain,Moisture content,wt%,11
3222,Oat grain,Ash content at 550†­C,wt%,2.76
3222,Oat grain,Carbon,wt%,42.36
3222,Oat grain,Hydrogen,wt%,5.87
3222,Oat grain,Oxygen,wt%,35.6
3222,Oat grain,Nitrogen,wt%,1.96
3222,Oat grain,Sulphur,wt%,0.17
3222,Oat grain,Chlorine (Cl),mg/kg,445
3222,Oat grain,Net calorific value (LHV),MJ/kg,16.19
3222,Oat grain,Gross calorific value (HHV),MJ/kg,17.73
3222,Oat grain,HHVMilne,MJ/kg,17.68
3222,Oat grain,Aluminium (Al),mg/kg (dry),200
3222,Oat grain,Calcium (Ca),mg/kg (dry),1000
3222,Oat grain,Iron (Fe),mg/kg (dry),100
3222,Oat grain,Potassium (K),mg/kg (dry),5700
3222,Oat grain,Magnesium (Mg),mg/kg (dry),1400
3222,Oat grain,Sodium (Na),mg/kg (dry),0
3222,Oat grain,Phosphorus (P),mg/kg (dry),4400
3222,Oat grain,Silicon (Si),mg/kg (dry),2500
3223,wood residue,Moisture content,wt%,40.8
3223,wood residue,Ash content at 550†­C,wt%,0.53
3223,wood residue,Net calorific value (LHV),MJ/kg,11.01
3223,wood residue,Gross calorific value (HHV),MJ/kg,6.07
3224,Reed,Moisture content,wt% (ar),0
3224,Reed,Ash content at 550†­C,wt%,0
3224,Reed,Volatile matter,wt%,0
3224,Reed,Fixed carbon,wt%,0
3224,Reed,Carbon,wt%,0
3224,Reed,Hydrogen,wt%,0
3224,Reed,Nitrogen,wt%,0
3224,Reed,Sulphur,wt%,0
3224,Reed,Gross calorific value (HHV),MJ/kg,0
3224,Reed,Aluminium (Al),mg/kg (dry),391
3224,Reed,Calcium (Ca),mg/kg (dry),2558
3224,Reed,Iron (Fe),mg/kg (dry),166
3224,Reed,Potassium (K),mg/kg (dry),13414
3224,Reed,Magnesium (Mg),mg/kg (dry),1140
3224,Reed,Sodium (Na),mg/kg (dry),534
3224,Reed,Silicon (Si),mg/kg (dry),12649
